SynsetID	SynsetWords	RelationType	TargetSynsetID
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Antonym	46
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	12501
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	10742
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	19247
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	20116
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	20117
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	15358
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	25883
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	2402
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	2032
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	10743
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	17905
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	22277
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	18082
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	1410
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	34862
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	37833
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	38825
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	39968
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	43879
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	44485
47	تنگ‌دست|تهي‌دست|فقير|محتاج|مسکين|نيازمند|مستحق|بي‌بضاعت|کم‌بضاعت|معسر|حاجت‌مند|دست‌تنگ|تنگ‌معاش|تنگ‌عيش|دست‌خالي|صاحب‌نياز|مستمند|بي‌برگ‌ونوا|بي‌برگ‌وساز|بي‌‌روزي	Related-to	50163
48	کاغذي	Related-to	22087
48	کاغذي	Related-to	23107
48	کاغذي	Related-to	14201
48	کاغذي	Related-to	16214
48	کاغذي	Is-Attribute-of	12306
48	کاغذي	Related-to	1173
49	چوبي|چوبين	Related-to	291
49	چوبي|چوبين	Related-to	18194
49	چوبي|چوبين	Related-to	21311
49	چوبي|چوبين	Related-to	21616
49	چوبي|چوبين	Related-to	23389
49	چوبي|چوبين	Related-to	25495
49	چوبي|چوبين	Related-to	25511
49	چوبي|چوبين	Related-to	25831
49	چوبي|چوبين	Related-to	22547
49	چوبي|چوبين	Related-to	21397
49	چوبي|چوبين	Related-to	34634
49	چوبي|چوبين	Related-to	38517
49	چوبي|چوبين	Related-to	38724
49	چوبي|چوبين	Related-to	39022
49	چوبي|چوبين	Related-to	49540
50	آهني|آهنين	Related-to	12538
50	آهني|آهنين	Related-to	53
50	آهني|آهنين	Antonym	27602
50	آهني|آهنين	Related-to	31618
51	مسي|مسين	Related-to	23440
51	مسي|مسين	Related-to	13797
51	مسي|مسين	Is-Attribute-of	12306
52	مسي|مسي‌رنگ|مس‌رنگ	Is-Attribute-of	12919
53	چدني	Related-to	16511
53	چدني	Related-to	50
54	آلومينيومي	Related-to	55
54	آلومينيومي	Related-to	19405
54	آلومينيومي	Related-to	31619
55	فلزي	Related-to	20623
55	فلزي	Related-to	20735
55	فلزي	Related-to	20788
55	فلزي	Related-to	22160
55	فلزي	Antonym	22433
55	فلزي	Related-to	22852
55	فلزي	Related-to	25895
55	فلزي	Related-to	54
55	فلزي	Related-to	14311
55	فلزي	Related-to	10836
55	فلزي	Related-to	14428
55	فلزي	Related-to	2293
55	فلزي	Related-to	1176
55	فلزي	Related-to	27339
55	فلزي	Related-to	15856
55	فلزي	Related-to	18575
55	فلزي	Related-to	15799
55	فلزي	Related-to	33606
55	فلزي	Related-to	33607
55	فلزي	Related-to	39514
55	فلزي	Related-to	41273
55	فلزي	Related-to	43786
55	فلزي	Salient defining feature	15068
55	فلزي	Salient defining feature	35362
55	فلزي	Salient defining feature	35015
55	فلزي	Related-to	46555
55	فلزي	Related-to	50503
56	بتوني	Related-to	20271
56	بتوني	Related-to	57
56	بتوني	Related-to	50775
57	سيماني	Related-to	25711
57	سيماني	Related-to	56
57	سيماني	Related-to	12761
57	سيماني	Related-to	20271
58	سبز|سبزرنگ	Related-to	14925
58	سبز|سبزرنگ	Is-Attribute-of	12919
58	سبز|سبزرنگ	Related-to	15073
58	سبز|سبزرنگ	Related-to	26799
58	سبز|سبزرنگ	Related-to	24628
58	سبز|سبزرنگ	Related-to	24630
58	سبز|سبزرنگ	Related-to	24631
58	سبز|سبزرنگ	Related-to	24632
58	سبز|سبزرنگ	Related-to	26839
58	سبز|سبزرنگ	Related-to	26386
58	سبز|سبزرنگ	Related-to	289
58	سبز|سبزرنگ	Related-to	341
58	سبز|سبزرنگ	Related-to	342
58	سبز|سبزرنگ	Related-to	362
58	سبز|سبزرنگ	Related-to	998
58	سبز|سبزرنگ	Related-to	1055
58	سبز|سبزرنگ	Related-to	17335
58	سبز|سبزرنگ	Related-to	48815
59	خيس|تر	Related-to	19526
59	خيس|تر	Related-to	22758
59	خيس|تر	Related-to	7824
59	خيس|تر	Related-to	493
59	خيس|تر	Related-to	41113
59	خيس|تر	Related-to	41115
59	خيس|تر	Related-to	41122
59	خيس|تر	Antonym	44326
59	خيس|تر	Related-to	50064
60	بي‌آب|خشک|خشکيده	ACCEPTED	24342
60	بي‌آب|خشک|خشکيده	Related-to	26042
60	بي‌آب|خشک|خشکيده	Related-to	12509
60	بي‌آب|خشک|خشکيده	Related-to	8464
60	بي‌آب|خشک|خشکيده	Related-to	8469
60	بي‌آب|خشک|خشکيده	Related-to	9644
60	بي‌آب|خشک|خشکيده	Related-to	2276
60	بي‌آب|خشک|خشکيده	Related-to	1260
60	بي‌آب|خشک|خشکيده	Related-to	19797
60	بي‌آب|خشک|خشکيده	Related-to	17451
60	بي‌آب|خشک|خشکيده	Related-to	29114
60	بي‌آب|خشک|خشکيده	Related-to	28475
60	بي‌آب|خشک|خشکيده	Related-to	34014
60	بي‌آب|خشک|خشکيده	Related-to	375
60	بي‌آب|خشک|خشکيده	Related-to	36936
60	بي‌آب|خشک|خشکيده	Related-to	39082
60	بي‌آب|خشک|خشکيده	Related-to	39315
61	خشک|رسمي	Antonym	5
61	خشک|رسمي	Related-to	20872
61	خشک|رسمي	Related-to	15341
61	خشک|رسمي	Related-to	480
62	شيشه‌اي	Related-to	19011
62	شيشه‌اي	Related-to	449
62	شيشه‌اي	Related-to	18465
62	شيشه‌اي	Related-to	241
62	شيشه‌اي	Related-to	1310
62	شيشه‌اي	Related-to	25539
62	شيشه‌اي	Related-to	31219
62	شيشه‌اي	Related-to	31506
63	ابري|ابرناک|ابرآلود	Antonym	64
63	ابري|ابرناک|ابرآلود	Potential defining feature	14952
63	ابري|ابرناک|ابرآلود	Related-to	11903
63	ابري|ابرناک|ابرآلود	Related-to	33547
63	ابري|ابرناک|ابرآلود	Related-to	33548
64	آفتابي|صاف|بي‌ابر|پرآفتاب	Antonym	63
64	آفتابي|صاف|بي‌ابر|پرآفتاب	Antonym	65
64	آفتابي|صاف|بي‌ابر|پرآفتاب	Antonym	66
64	آفتابي|صاف|بي‌ابر|پرآفتاب	Related-to	14952
64	آفتابي|صاف|بي‌ابر|پرآفتاب	Related-to	13440
65	باراني	Antonym	64
65	باراني	Related-to	23421
65	باراني	Related-to	12107
65	باراني	Related-to	12671
65	باراني	Related-to	33548
66	برفي	Antonym	64
66	برفي	Related-to	19526
66	برفي	Related-to	23455
66	برفي	Related-to	24396
66	برفي	Related-to	29037
66	برفي	Related-to	33313
67	شرجي	Related-to	23431
67	شرجي	Related-to	20104
67	شرجي	Related-to	24862
67	شرجي	Related-to	24762
67	شرجي	Related-to	24708
67	شرجي	Related-to	13440
67	شرجي	Related-to	41113
67	شرجي	Related-to	2299
67	شرجي	Related-to	51378
67	شرجي	Related-to	41115
68	رنگي	Antonym	335
68	رنگي	Related-to	28984
68	رنگي	Related-to	41026
69	بي‌رنگ	Antonym	336
69	بي‌رنگ	Antonym	19622
69	بي‌رنگ	Related-to	23374
69	بي‌رنگ	Related-to	16942
69	بي‌رنگ	Related-to	18735
69	بي‌رنگ	Related-to	26343
69	بي‌رنگ	Related-to	26345
69	بي‌رنگ	Related-to	26346
69	بي‌رنگ	Related-to	26347
69	بي‌رنگ	Related-to	26348
69	بي‌رنگ	Related-to	34489
69	بي‌رنگ	Related-to	36269
69	بي‌رنگ	Related-to	42750
69	بي‌رنگ	Related-to	42853
69	بي‌رنگ	Related-to	43648
69	بي‌رنگ	Related-to	45598
69	بي‌رنگ	Related-to	46634
70	روشن|نورباران	Related-to	1284
70	روشن|نورباران	Related-to	22016
70	روشن|نورباران	Antonym	72
70	روشن|نورباران	Related-to	1037
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Antonym	1016
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	138
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	18816
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	33221
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	34116
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	34484
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	34485
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	36018
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	41237
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	44476
71	تيره|غيرشفاف|مات|تار|تيره‌رنگ|تيره‌فام	Related-to	46638
72	تاريک|ديجور	Antonym	18116
72	تاريک|ديجور	Related-to	22983
72	تاريک|ديجور	Related-to	15401
72	تاريک|ديجور	Antonym	70
72	تاريک|ديجور	Related-to	27692
72	تاريک|ديجور	Related-to	44482
72	تاريک|ديجور	Related-to	42186
72	تاريک|ديجور	Related-to	45810
72	تاريک|ديجور	Related-to	46638
73	پايين	Related-to	51271
73	پايين	Related-to	16872
73	پايين	Antonym	27754
73	پايين	Related-to	29305
74	مربع|چهارگوش|مربعي|مربع‌شکل|مربعي‌شکل	Related-to	10933
74	مربع|چهارگوش|مربعي|مربع‌شکل|مربعي‌شکل	Related-to	17194
74	مربع|چهارگوش|مربعي|مربع‌شکل|مربعي‌شکل	Related-to	14146
74	مربع|چهارگوش|مربعي|مربع‌شکل|مربعي‌شکل	Related-to	30115
74	مربع|چهارگوش|مربعي|مربع‌شکل|مربعي‌شکل	Is-Attribute-of	12738
75	سه‌گوش|مثلثي|مثلثي‌شکل|مثلث‌شکل	Related-to	12365
75	سه‌گوش|مثلثي|مثلثي‌شکل|مثلث‌شکل	Related-to	17180
